msec,Experiment,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD4Ozsqua,µVpostEEMD5Ozsqua,µVpostEEMD6Ozsqua,µVpostEEMD7Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD5combinexpOzSquareMask,µVpostEEMD6combinexpOzSquareMask,µVpostEEMD7combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD4combinexpOzSquarePseudo,µVpostEEMD5combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD7combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD3Ozdiamo,µVpostEEMD4Ozdiamo,µVpostEEMD5Ozdiamo,µVpostEEMD6Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD6combinexpOzDiamondMask,µVpostEEMD7combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD4combinexpOzDiamondPseudo,µVpostEEMD5combinexpOzDiamondPseudo,µVpostEEMD6combinexpOzDiamondPseudo,µVpostEEMD7combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD4OzMask,µVpostEEMD5OzMask,µVpostEEMD6OzMask,µVpostEEMD7OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD5OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
700,Experiment II,2,324.2430506,376.998051,102.3447738,182.2040569,238.437373,1053.027966,763.5350815,22.33146028,204.9882171,207.5358819,121.2631926,284.3544532,308.3686238,231.4294047,540.3840742,918.612315,403.503791,315.3985666,125.6375626,353.4260955,203.5301866,285.5267799,440.4340306,464.0187375,165.9200534,50.06994209,652.1560153,562.9989317,1071.993,438.5903,203.5683,82.88806,95.35503,770.3283,557.3252,435.9203,618.3932,165.7447,298.4691,459.3589,620.1312,528.353,556.687001911603,254.588415160204,358.015631313285,142.972258879917,175.957302082838,77.0390970191605,122.024619250629,618.881038327685,460.925283435769,330.66576338042,158.469246996224,118.396462993479,149.980212646977,32.0026617281787
705,Experiment II,2,345.6010551,403.6806921,101.5238703,167.4272476,252.4101807,1049.401114,757.3825635,277.5352686,155.4702176,196.8158315,122.5866596,293.803275,306.7941382,230.4276777,485.1166006,919.0540701,405.6668015,315.7043221,130.9056734,353.8434746,201.5312082,274.502691,424.4681979,479.7416387,168.5024221,54.84707933,653.625074,563.5578622,754.8247,431.2121,196.3773,82.36198,99.89816,766.5971,554.0522,832.1898,588.3256,189.2876,300.3427,469.0257,622.9788,530.8402,447.42296877104,312.493661212924,352.203768973143,146.059472553614,178.424711827936,77.3056717463676,122.693627477146,535.387069050217,467.374578880699,310.409630444992,161.36684680891,116.819736257744,151.161423116584,33.6453500607123
710,Experiment II,2,379.2387854,438.999727,101.307195,150.4125,267.8075915,1045.900817,744.9924304,395.6469518,95.55226783,183.9706509,124.2147203,304.9647398,306.2933291,228.5624835,429.368991,890.6799233,404.4750973,315.4077893,136.8004269,354.7651581,197.3943525,479.0191696,374.3347914,496.3906371,170.8014214,60.15490028,656.1493845,560.7037451,571.1884,426.7668,180.2037,88.77662,104.8981,765.4682,549.1295,810.8055,530.4622,207.2442,302.517,478.2234,623.5176,532.6557,405.338798669735,353.968237213084,356.264820346735,149.384825747426,181.288581507712,76.9450159785343,123.759060508545,504.881915004924,445.833292784278,289.467544182751,163.942642957348,115.196430694714,152.227738703338,34.9001184089475
715,Experiment II,2,468.5534954,471.6794314,98.84793297,133.1304378,282.8372609,1041.155549,738.8188236,279.1886299,63.54271131,175.6505509,125.7739764,316.2816064,304.7340601,227.7791562,653.6858064,848.2255641,403.881906,313.8176391,142.6242864,355.4765788,195.6684784,877.2976023,332.3719569,505.5226003,172.3833545,65.37817886,656.8985747,561.3310507,577.7557,373.2437,141.5614,99.95508,110.6215,761.7892,546.1209,837.8381,450.7167,215.8893,304.4252,488.3045,626.9405,535.3717,655.719717089467,386.128277297385,362.226102305866,152.376780193507,184.058906614607,77.2134372927137,124.415707727276,503.798766278937,433.889498612492,268.493740262827,166.578827050761,113.381336613408,153.404322404853,36.6533951697834
720,Experiment II,2,591.6915661,463.2843243,95.86321623,116.4129913,299.5533027,1036.669842,725.8510428,184.042192,83.27394813,175.1475184,126.9394571,329.2771604,304.2669257,226.147841,654.2728752,808.9754,397.7779336,310.5831201,149.0521541,356.6852584,191.7622895,992.4979097,306.1992718,513.0085601,174.2845342,71.27410373,658.8730277,558.314306,814.798,325.5822,87.14496,112.6682,116.0552,760.8873,541.401,680.3753,374.9102,219.4168,306.475,497.849,627.4394,537.5841,603.81395760318,417.292248745243,360.192549241518,153.935212418353,187.111627413638,76.5992198331461,125.488941060984,544.074265032522,446.03265616226,246.469992598034,169.305407713953,111.466691703082,154.449862053079,37.9461760447276
725,Experiment II,2,672.6698509,401.9160346,93.96058151,102.9835094,315.8979519,1030.983291,719.737885,245.1716121,100.777472,174.6047178,127.0879936,342.32333,302.8023308,225.5943207,417.5613447,764.1719449,382.5658142,304.4965393,155.208793,357.7319517,190.3452135,783.5869304,348.5252401,518.8585043,176.8908966,77.17306255,658.9957058,559.0386466,815.303,353.8335,43.42065,121.3921,121.7723,757.3577,538.6974,709.5043,315.1741,219.2782,307.987,508.3194,631.38,540.5185,290.411755294595,437.875663581046,357.430744671021,154.19854093393,189.996027587838,76.8825950666969,126.13459513458,459.945111788084,446.863925591018,222.22540722837,172.265412000142,109.297667001388,155.634245095979,39.7693683030248
730,Experiment II,2,915.9976621,328.416915,94.89344845,93.09251059,334.2227412,1025.721356,706.2870753,422.3147386,152.8839024,166.4643037,126.6797174,356.6802339,302.4082528,224.2286334,460.2609071,694.7611826,365.8232024,297.0914696,161.6996224,359.2520774,186.7526087,661.96077,436.5191509,521.4779025,180.1955014,83.83807002,660.5003797,555.9078851,575.7977,418.5681,61.11254,124.4639,126.9632,756.7721,534.2413,865.9226,270.0692,213.7408,309.2616,518.1678,631.7456,543.1556,254.613838005436,412.460838304502,358.192997458088,153.745648610816,193.1612191234,75.9859938624615,127.215444243079,552.079041768625,440.796488116464,193.115904235594,175.499978788787,107.019580567895,156.668974538244,41.0707869332674
735,Experiment II,2,989.313014,283.424331,101.2710251,88.28155087,352.2361317,1019.341083,700.3193261,630.2606934,230.7761548,155.9763804,127.1944176,370.9327828,301.1093498,223.914758,519.7585661,605.9719871,350.1023042,290.368936,167.7302066,360.6687012,185.6795269,520.4004122,494.7284574,516.996405,184.6394369,90.47885884,660.0993265,556.7578689,506.8312,416.9844,108.2309,125.1285,132.8046,753.5344,531.8837,1349.116,223.759,198.5631,309.9357,528.9782,636.1581,546.2967,222.194961919549,324.369318035771,363.320957919976,152.614036883226,196.161797388074,76.2996577216266,127.851528996802,637.849768178994,449.669826191436,163.511031909259,178.904977197883,104.629621858414,157.86925735363,42.9326386449087
740,Experiment II,2,813.2816769,260.0750543,116.2635894,87.28543993,372.4784549,1013.556626,686.4958513,1017.33159,282.9195089,148.0547587,128.1536009,386.0037526,300.8115249,222.8465224,357.671983,508.429379,336.0236738,283.801212,173.9943099,362.5159284,182.4917531,373.7972731,522.0247077,506.7835254,189.3059158,97.86054807,661.238543,553.566653,413.7292,333.0806,138.302,126.0933,138.2627,753.3769,527.7557,1297.213,173.2012,177.9793,311.0324,539.1067,636.3468,549.3858,228.034314164732,217.853998312017,371.803315826165,151.286494065149,199.430022868978,75.0912465482941,128.939806870844,1181.30651700366,478.917158738069,137.77165838032,182.374738690944,102.271800603334,158.898688202904,44.2208380192791
745,Experiment II,2,548.9851268,232.3449486,142.5278863,89.59499981,392.5032457,1006.761252,680.7624411,1357.528025,314.6288667,136.6675524,130.1620772,400.7750328,299.7331981,222.78017,258.0767203,409.2815664,321.0334628,278.9430965,179.7623011,364.327374,181.7957166,280.1256093,521.6325562,482.0295162,194.3507299,105.1540607,660.4398161,554.5700561,363.4046,275.1485,140.3435,129.5298,144.5326,750.5978,525.785,1012.466,131.9465,162.5914,312.3722,550.2374,641.2124,552.7205,270.099395035741,152.669554603421,369.315957757433,149.876881833348,202.538017186687,75.4527487256633,129.56781180042,1256.3551929161,512.495112027966,116.992386497723,184.9962099749,99.9303279799963,160.116787199092,46.0971045706536
750,Experiment II,2,490.2441918,194.8955199,177.8656714,93.15545405,414.8168642,1000.725135,666.6956303,1317.663584,344.8767179,120.1012264,132.8393363,415.7382999,299.5305546,222.0406505,199.2091946,335.1488302,306.2824709,274.1393154,185.6712731,366.5055313,179.1102865,311.9032044,485.2660178,432.0265211,198.2601293,113.1912138,661.3230394,551.3766423,296.0565,253.4219,125.4673,135.8754,150.9069,750.9916,522.0525,804.3719,107.988,154.3921,314.3752,560.6254,641.1908,556.2879,376.680355249469,134.933077085304,353.64093865603,148.546530516667,205.857616997848,73.9026863655854,130.663328247412,1012.75438540586,511.565315561599,100.002740067957,186.641983807173,97.6996769180162,161.138479083267,47.3557176411015
755,Experiment II,2,409.9407307,155.5944596,213.270735,96.95089313,436.6736094,993.8065979,661.2898642,1155.276191,349.1161995,105.2645635,135.9236952,430.1322534,298.7004319,222.2273707,248.8791676,294.0065425,294.9248718,270.7420539,191.0648013,368.7232834,178.820107,389.2862796,422.7552781,368.3106726,202.6477182,121.1394708,660.278172,552.5597723,816.9709,198.4763,120.4125,145.2931,158.4895,748.8545,520.5087,562.54,69.99662,154.8708,316.8778,572.0258,646.4843,559.8021,439.11995272413,138.986381906054,338.345428065706,147.10381671139,209.002633578574,74.3315857892647,131.2848193479,946.736340415521,502.245710974946,86.3521263823257,187.385745873545,95.5453300516938,162.362895357411,49.227219531205
760,Experiment II,2,233.8325685,125.3193074,243.0298595,100.7521332,460.3007,987.7931595,647.1315427,1033.120741,316.6640624,97.31254922,138.3050746,443.8639585,298.5553548,221.8465896,322.9277668,274.5280232,286.1565303,266.9621635,196.4525111,371.2206925,176.7374301,480.4542248,361.4038636,305.4809081,206.1230526,129.8416007,661.0268841,549.4269169,1015.593,124.9022,148.4788,157.9908,166.6922,749.9277,517.2418,302.0872,4.157776,164.4303,319.9911,582.6133,646.2193,563.8731,624.42311199102,144.396953446415,327.128650094777,145.514332881238,212.23820048836,72.4098426662399,132.387380252137,861.32283656998,538.0872085152,77.730382615325,187.769747221466,93.5011653632135,163.349783365223,50.4438445123226
765,Experiment II,2,379.8493135,107.2071035,264.1310278,102.8448933,483.2249699,981.0449657,642.1512484,804.1136781,300.9637536,94.49079522,140.9569974,457.2446347,297.9561548,222.2892854,642.8557172,266.4390705,272.2990795,264.2301395,201.2793455,373.8381629,176.8752955,633.1012207,304.7764774,253.2634103,210.1369067,138.4653646,659.8932268,550.8140438,804.3051,117.7091,199.5385,172.7803,176.0092,748.6276,516.1631,171.34,84.58548,184.3285,323.7504,594.1837,651.9078,567.5517,734.070710227563,151.263463933902,318.43804544997,143.346454817341,215.235048242578,72.9268922120839,133.004012172052,774.946854568242,600.26754826445,72.2517176106385,187.810831942976,91.5684049289369,164.531641892236,52.2950130175771
770,Experiment II,2,490.7098008,92.41116499,277.4584958,103.9921571,507.6813794,975.3200813,628.0794285,444.9822223,307.1992557,95.0754625,144.8320075,470.0948206,297.7935603,222.2953352,822.0792719,280.0909562,248.4024236,260.7805392,205.8555097,376.6224171,175.4940643,689.090919,253.6453792,206.6746709,213.2160486,147.8539072,660.6393028,547.8087966,719.6099,163.5042,251.4411,187.721,186.2157,750.5073,513.4333,300.8767,144.185,218.799,327.9647,604.8127,651.3666,572.1506,861.818490472314,192.62024943891,308.847077400432,140.231701559962,218.12313639672,70.6030919662335,134.113418708001,647.184494092297,611.274238658016,67.4986275808974,188.17894652831,89.7408427500011,165.434898281544,53.4601172644082
775,Experiment II,2,240.4299719,105.3057498,288.593538,102.2291583,531.5633159,969.0243182,623.6266892,122.8301385,281.0892747,100.7139409,149.3383637,483.2486473,297.45966,222.9940234,795.2991675,341.4281798,227.5183563,255.9058141,209.7492454,379.6078532,176.0731726,414.7316828,223.8584828,164.4562777,216.5823096,157.2004322,659.590232,549.4216104,962.9933,184.933,298.591,201.294,197.2129,750.2404,512.8554,555.6872,197.9468,270.9713,332.8526,616.3585,657.4105,575.9778,495.605259528101,270.928919916448,299.059141020405,136.91961274632,220.793181245763,71.2274082226268,134.726948471141,647.511603134285,540.718096895568,63.3973734339988,189.362373615799,88.0617707888795,166.538252935148,55.2779408637441
780,Experiment II,2,83.31662986,141.7697465,299.6386928,98.91026899,556.7806808,963.8306005,609.8491291,53.6996685,219.6271576,109.6230046,155.1942316,495.7705474,297.3849518,223.4124243,546.9351164,441.5875584,218.7893039,247.6401369,213.1098338,382.6166307,175.4849138,398.0709828,195.024572,129.0084231,220.1350304,167.3219635,660.460244,546.6150454,1014.002,195.8836,334.4699,214.8666,209.2001,753.0133,510.7345,637.5317,261.7543,331.9759,337.9233,626.9119,656.5611,581.1277,677.534135208806,367.97544494468,290.091333725883,133.971222636769,223.408568377845,68.4676652491201,135.842996260024,519.101968954233,451.636178316368,60.9866563510004,191.56143117548,86.4745559688548,167.337992815698,56.3840860040813
785,Experiment II,2,293.0923088,174.0466228,311.1292384,92.0040106,581.6749527,958.2403465,606.0293888,153.1570535,151.7660662,117.8590387,161.269749,509.0243165,297.4901792,224.3641014,457.2274561,554.4570793,218.2423719,236.4894776,216.0036203,385.8988205,176.5075586,330.4990543,173.0589273,95.28973863,224.432446,177.4834737,659.6893209,548.4721257,752.9905,231.4116,359.2228,228.3603,221.3757,753.8405,510.6897,772.2354,308.861,398.3048,343.5486,638.3859,662.915,585.087,894.800587104878,484.600392142673,278.704279104885,131.697624715899,226.053543686272,69.2047825633872,136.455298844568,441.018623934348,416.519874461334,62.656420068858,194.574829843534,85.0678520346247,168.350398794255,58.1573527256276
790,Experiment II,2,638.8837781,193.2417276,322.4601167,83.60785425,607.6475453,953.776597,592.7865269,235.6826249,97.53281658,125.4123646,168.2784354,521.3834114,297.6020725,225.2172545,399.1452251,660.3067317,224.406814,224.615662,218.5230517,389.0230997,176.7911214,239.0889475,202.2042385,64.8581225,229.1849749,188.3546415,660.8373251,545.9389755,712.1584,312.6623,376.3041,241.6401,234.1652,757.3775,509.2488,965.7894,332.5601,463.7502,348.7702,648.8746,661.727,590.8101,863.918132127086,601.678342977363,265.063101097899,130.217600597958,228.674679172961,65.9660952257714,137.577777043341,292.190784311054,463.725556532013,69.9095862900976,198.245486492632,83.7288414287154,169.045339167678,59.1986486318163
795,Experiment II,2,685.5754414,187.6556482,333.1838942,72.60483829,633.6135824,949.0906596,589.7067996,280.392273,71.74997861,133.7047234,175.087391,534.7252458,298.2410362,226.4158808,358.5869074,763.3848391,231.0027466,210.6208665,220.8935681,392.5076788,178.2476732,565.0118812,271.8896663,37.89780386,233.294745,199.0763134,660.5562029,548.0552686,602.3432,429.0089,382.8143,254.7661,246.3638,759.3155,509.7646,919.4487,380.5648,515.1172,353.7256,660.2824,668.3399,594.8844,911.249352704826,651.199380872961,251.204949420542,129.638952090735,231.481351946812,66.8264930400602,138.190863165958,402.079535020032,550.52239677527,82.7415987978466,202.212022928908,82.5857407465117,169.964226656222,60.9173979404892
800,Experiment II,2,532.1254354,229.1957372,343.2094221,61.57355901,660.3145201,945.4820288,577.2733089,443.9062957,49.03943059,143.2914576,181.6874,546.7008428,298.577138,227.7226621,535.4350892,869.0565135,232.778263,197.7540618,222.9242261,395.689523,179.4646359,908.8062288,312.6907385,16.74405693,237.7976326,210.1913715,662.1255003,545.8734399,598.2809,536.785,380.2024,267.4304,259.4307,763.6749,509.0723,1015.596,459.644,552.3972,357.2791,670.7253,666.7846,601.2018,1134.95643089065,636.432010330063,242.85325029261,129.854656398942,234.231205702731,63.1243548664475,139.319553476354,653.905622943822,599.078136570305,98.6383211614231,206.029321012292,81.5117208519946,170.55706980223,61.8891167141041
805,Experiment II,2,385.3971093,308.0476561,353.3486869,50.18205406,687.3330672,941.8072261,575.0391452,785.153948,45.2050236,155.4156388,187.1010538,559.6868823,299.79291,229.1592699,440.9488493,949.2244465,235.3751326,184.705725,225.0770717,399.3771067,181.3337236,771.0953852,341.0805568,16.98264657,241.9989777,221.1529135,662.5303208,548.2597516,958.909,600.0786,377.2467,279.9034,271.8801,766.9141,510.1708,1226.06,528.0776,576.9921,360.4434,682.073,673.6014,605.3735,1272.79685632622,647.83812753217,235.899756612113,131.012670131392,237.28273869176,64.168059190112,139.935590001372,520.953922216369,603.721630572045,116.28688520158,209.686805995471,80.7174215535535,171.381863355697,63.5442371137547
810,Experiment II,2,140.8220255,376.0340593,364.0098108,43.28978896,714.4771028,939.0590203,563.7227882,848.9973885,73.11101646,169.3578364,192.3812335,570.9362075,300.3554377,230.9347956,343.4441811,968.7387122,240.6130104,174.3217322,226.9168891,402.6319686,183.5256104,802.8339229,363.2719553,29.89927427,247.3970299,232.4263644,664.6351478,546.5097135,845.7104,628.6957,379.7984,291.7972,285.4328,772.1681,510.2917,1003.583,581.8287,591.5343,362.2559,692.4956,671.6524,612.3052,784.177013405075,689.524806066478,224.612881240786,133.222754833008,240.207533537194,60.0799028194172,141.070265584925,81.5390303079831,586.211935219447,135.573222617639,213.067604705062,80.0022296811767,171.877624956519,64.4425387497998
815,Experiment II,2,377.8290672,435.9637726,377.5549341,42.65185473,741.9712869,936.3484097,562.4327033,581.6867551,108.0496906,184.2142578,198.234018,583.4167952,302.1560041,232.5977108,543.6813476,932.2893051,249.3430107,163.971965,229.162987,406.5469846,185.775536,967.9258259,406.6904931,41.8240907,252.3590911,243.6500619,665.8892277,549.1722332,384.5072,639.9834,392.7471,303.5287,298.2939,776.8512,511.9887,1125.472,641.3727,594.7377,363.7551,703.7961,678.6135,616.5568,635.401923562291,659.561481056389,213.768971479327,136.356530234177,243.516777914175,61.3792737562763,141.691599068848,781.592330058303,547.778194146832,155.024653322539,216.275078795782,79.5826248440789,172.60739946294,66.0254659440111
820,Experiment II,2,891.2888925,454.3667834,394.7018759,51.60317667,768.799057,934.2988846,552.5684314,389.4076873,126.5066468,200.5351822,204.4127884,593.9908743,302.924063,234.8532881,558.5808095,904.8184111,263.5217389,155.4898477,231.1550305,409.881709,188.9633278,748.6611557,518.5173363,52.98338988,259.0603267,255.0955926,668.5976017,547.9362827,904.4384,649.6844,411.4793,314.7576,312.3195,783.0277,512.9823,1639.017,713.3061,585.571,363.8909,714.2326,676.2466,624.122,591.661559785026,586.42931799674,204.486196408522,140.115444616024,246.600102164685,57.0283502631922,142.832023351655,1112.66529763771,508.494054172711,174.709827740095,219.023664083988,79.2214125815685,173.00995697881,66.8472025991614
825,Experiment II,2,1052.089621,431.9153431,415.7785842,65.63503858,796.2460821,932.4808294,552.3081897,672.4627168,159.089845,218.6505393,211.8326926,606.0066596,305.2917854,236.7284434,441.3600345,943.9239936,281.6809674,146.8641107,233.896372,414.0230253,191.5544393,390.9129333,611.1873882,61.23363557,265.7544911,266.6196171,670.8096039,550.8761646,1259.729,670.3059,431.3346,326.3339,325.5888,789.2555,515.2864,1277.67,783.3404,560.5275,363.6101,725.5069,683.2887,628.4355,498.813067839127,541.314027993788,196.909950424778,144.037813435251,250.0998249722,58.6522806669571,143.461207346602,880.246309088055,501.968857045692,193.036200176856,221.446435054073,79.1566524662299,173.641021465437,68.3496867373939
